,가족,강간,강제,검찰,경찰,고영,공개,관련,교도소,구속,국가,국민,기간,기사,기소,나라,뉴스,닷컴,당시,대법원,대상,대장,동아,명령,박사,버팀목,범죄,범죄자,범행,법무부,법원,보호,부조,부착,사건,사람,사실,사이,사진,사회,살인,살해,상호,서울,선고,성격,성년자,성범죄,성폭력,성폭행,수감,수사,시간,신상,아동,안해,얘기,여성,연금,오전,오후,위치,이날,이상,이유,이제,이후,자신,장치,재범,재판,재판부,정보,정부,조두,조사,종인,주식,주요,주장,주접,중심,지난해,지적,징역,차례,착용,처벌,추적,추천,추행,출소,치료,통첩,펀드,피해자,혐의,형사,확정,훼손
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11145667289891344,0.0,0.0,0.0,0.3954502494317195,0.10992915633698143,0.14877843879191627,0.0,0.2420476468402255,0.0,0.19067483201997254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09158892770811558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14082416693159283,0.0,0.0,0.0,0.0,0.0,0.29755687758383254,0.19944475902307685,0.0,0.0,0.0,0.0,0.0,0.0,0.20920456889487646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13094489770117754,0.0,0.19138094184795149,0.0,0.0,0.0,0.19944475902307685,0.0,0.12401844107971013,0.5789660277701812,0.0,0.0,0.0,0.0,0.16697793340022068,0.0,0.0,0.1723744969084751
280,0.0,0.0,0.0,0.032533844629967945,0.0,0.0,0.0500997272038687,0.0,0.0,0.0,0.09985563526242151,0.0,0.03420563660079203,0.0,0.025724135726498412,0.0,0.0,0.0,0.0,0.0,0.03772172304922806,0.0,0.0,0.08017933081321289,0.0,0.0,0.02504986360193435,0.031608631751670564,0.0,0.07135182579027498,0.2033522053955262,0.058041143832825826,0.0,0.022861171126931867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026988687635124596,0.04392462555200994,0.0,0.03281806459923778,0.0323105643770551,0.0,0.13733600423280914,0.0,0.0,0.0,0.0,0.03376854034614848,0.0,0.0,0.029601171929088958,0.0,0.0,0.0,0.0,0.0,0.03716185984592475,0.0,0.0,0.030254689514201533,0.0,0.0,0.0,0.033049683494821784,0.03198220291906146,0.02607389634353471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06279913678867995,0.0,0.02294583095036438,0.0,0.0,0.02610935943274731,0.0,0.0,0.0,0.027766310419295802,0.9406330303060939,0.0,0.0,0.025968044624152,0.04004001020422063,0.03281806459923778,0.0,0.0
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0779231534194003,0.0,0.0,0.08662274248677188,0.1035410293377738,0.16194930071234662,0.0,0.0,0.16004125265118205,0.2164347869622197,0.07895922274132734,0.07582471467214087,0.0,0.0,0.0,0.22328116918793697,0.06973655332972559,0.0,0.0,0.0608026430574134,0.0,0.0,0.0,0.0,0.0,0.0,0.06087171108138951,0.0,0.0,0.0,0.10989525428064091,0.09609086282260483,0.0,0.0,0.0,0.0,0.0608026430574134,0.08395429534465364,0.13663728434492062,0.0603905268869599,0.0,0.0,0.0,0.28480938919534915,0.0,0.09193937785799254,0.0,0.0,0.0,0.0,0.0,0.0,0.12174342216277902,0.0,0.0,0.07438560241852682,0.0,0.0,0.10780786927482584,0.0,0.0,0.08478568794615673,0.07802565463328619,0.0,0.0,0.19897546304882668,0.08110863425467528,0.0,0.0,0.0,0.06087171108138951,0.06087171108138951,0.06073368475234601,0.0,0.0,0.21893934009828248,0.0976753176854092,0.09193937785799254,0.07137809346565853,0.0,0.0,0.08121895005460744,0.07438560241852682,0.22372753771785417,0.46254343788765123,0.0,0.0,0.0,0.0608026430574134,0.40389679508940995,0.12455332722118725,0.10208786456213365,0.0,0.12857876894768452
282,0.0,0.0,0.0,0.13076836421818108,0.0,0.0,0.0503434150554732,0.11373470269331513,0.0,0.05596391427825882,0.06689422574015987,0.06975317353002518,0.0,0.07883306984127963,0.15509555609585432,0.13983092103366013,0.0510127830880948,0.04898768741630572,0.0,0.3734261719317796,0.0,0.14425412834615944,0.09010868002019151,0.10742577003328059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045944738262305655,0.2163533129219756,0.0,0.07099946750229517,0.0,0.0,0.0,0.36135627847501867,0.13378845148031973,0.0,0.05423992421709936,0.13241483210014296,0.0,0.0,0.0,0.0,0.04600133805797542,0.0,0.059398805827775264,0.0,0.05540379202359725,0.0,0.0,0.0,0.1784709220260352,0.0,0.0,0.07169888502802563,0.04805792748853216,0.0,0.14937046877271185,0.3482544064879634,0.0,0.0,0.05477705780288029,0.05040963749293762,0.0,0.0,0.12855106451105355,0.05240144244276804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2121735373929648,0.1893137858184077,0.059398805827775264,0.1844595259572934,0.0,0.06341912405624175,0.05247271361005859,0.04805792748853216,0.14454251139000746,0.0,0.0,0.0,0.0,0.0,0.0,0.1207043011033085,0.06595538697101641,0.2932076142422482,0.1661404614265388
283,0.0,0.0,0.0,0.0,0.0,0.0,0.08737285636767882,0.0,0.0,0.0,0.11609739964962204,0.18158881371018806,0.0,0.0,0.17944937758786533,0.2426817284002663,0.08853456931279624,0.0850199409732792,0.0,0.0,0.0,0.2503583680714849,0.07819347126342183,0.09322069594367624,0.0,0.06817615003383559,0.08737285636767882,0.0,0.09194310391383034,0.0,0.0,0.0,0.06825359390351557,0.0,0.0,0.0,0.0,0.10774375506157992,0.0,0.0,0.0,0.0,0.06817615003383559,0.0,0.22981083212745412,0.06771405673565978,0.0,0.0,0.0,0.4790221281291754,0.0,0.10308882153273044,0.0,0.09615532751142267,0.0,0.0,0.0,0.0,0.13650718780703114,0.0,0.0,0.08340630827600848,0.0,0.0,0.12088167719236208,0.0,0.0,0.09506760712163438,0.087487787853962,0.0,0.0,0.11155256038014248,0.09094463891585762,0.0,0.0,0.0,0.06825359390351557,0.06825359390351557,0.06809882918862309,0.0,0.0,0.24549000747804745,0.10952035599562797,0.10308882153273044,0.08003408017393006,0.0,0.0,0.2732049979777182,0.08340630827600848,0.2508588674961116,0.2074543423305989,0.0,0.0,0.0,0.06817615003383559,0.0905754326311103,0.13965784868639428,0.11446801028780794,0.0,0.0
284,0.06932595423494314,0.0,0.0,0.06458614282471437,0.0,0.0,0.049728954162517616,0.11234652656541508,0.2849869015987703,0.0,0.0,0.0,0.0,0.03893544083479237,0.0,0.0,0.0,0.0,0.06526461478037912,0.36886836077007457,0.0,0.0,0.0,0.053057298436862625,0.0,0.0,0.09945790832503523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16028447766232828,0.0,0.0,0.0,0.055042376188298575,0.0,0.07138915700820546,0.13215551157600142,0.0,0.05357790491960916,0.2615973155054998,0.0,0.0,0.0,0.0,0.04543987389768536,0.14631605422127802,0.0586738203807369,0.12364836546266883,0.05472756726843449,0.0,0.0,0.0,0.17629261525058332,0.0,0.0,0.0,0.0,0.25268302527062486,0.22132101646204475,0.20640229588777462,0.0,0.0,0.0,0.0,0.0,0.13122037083449783,0.06349102447230613,0.05176186252789607,0.07964586002113416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0698612923781437,0.18700313768787064,0.0,0.27331218892467773,0.0603476581535734,0.06264506906702182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30931035505637194,0.0,0.0,0.36203612708552024,0.08205632635088443
285,0.0,0.0,0.0,0.0,0.532477824427472,0.0,0.0,0.0,0.0,0.0,0.0,0.0788832733437119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08884838942597105,0.2277317673104815,0.0,0.0,0.16216732400485165,0.0,0.0,0.08894931567493883,0.0,0.0,0.0,0.16058539328911645,0.14041360656441754,0.0,0.0,0.0,0.0,0.08884838942597105,0.0,0.0,0.08824618109817488,0.0,0.0,0.0,0.10404504743119067,0.0,0.0,0.0,0.0,0.1534972304585694,0.0,0.0,0.0,0.17789863134987766,0.0,0.0,0.2173932131577268,0.0,0.0,0.0,0.0,0.0,0.0,0.1140156644428846,0.0,0.0,0.0,0.2370413902982266,0.0,0.0,0.0,0.08894931567493883,0.08894931567493883,0.08874762350471008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5737612033945819,0.0,0.1086966065788634,0.0,0.0,0.0,0.0,0.0,0.08884838942597105,0.0,0.0,0.0,0.0,0.0
286,0.0,0.0,0.291530753697719,0.0,0.0,0.0,0.0,0.0,0.0,0.0799889441241316,0.09561158389229042,0.14954679560740416,0.0,0.0,0.14778487090530926,0.19985963944149063,0.0729123169577018,0.07001785779368856,0.0,0.0,0.0,0.20618170763725313,0.06439594392376553,0.3070862368189317,0.0,0.05614621609171133,0.0,0.0,0.15143880603192106,0.0,0.0,0.08336142990116932,0.05620999470402476,0.26267434285518737,0.0,0.0,0.0,0.08873197080236393,0.0,0.0,0.0,0.0,0.05614621609171133,0.15504970742134722,0.18925986044152268,0.05576566086585838,0.0,0.0,0.0,0.0,0.0,0.08489841751908783,0.0,0.0,0.0,0.0,0.0,0.4251460008897401,0.11241998940804952,0.1010861936423343,0.0,0.0,0.0,0.0,0.0,0.0,0.08690642577217322,0.07829257607131121,0.07205024396062971,0.0,0.0,0.0,0.0,0.0,0.0,0.10477004590753056,0.05620999470402476,0.05620999470402476,0.05608253879574287,0.0,0.0,0.2021723872846686,0.18039016785547077,0.08489841751908783,0.19773531174391615,0.08732038658766664,0.0,0.07499898838611263,0.06868895655669222,0.2065938920864325,0.17084825599387632,0.0,0.0,0.0,0.05614621609171133,0.0,0.11501470451702282,0.09426970631251294,0.0,0.0
287,0.0,0.0,0.14271654870859285,0.0,0.0,0.0,0.0,0.0,0.0,0.11747384344991516,0.0,0.0,0.0,0.0,0.10852035227552578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11274870828932324,0.0,0.0,0.1056758544364056,0.0,0.0,0.0,0.0,0.2448535275268545,0.0,0.09644259268816364,0.11353680107906768,0.0,0.14903497080139297,0.1303140797916178,0.0,0.0,0.0,0.0,0.0,0.22771003238028095,0.4632532545655644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24975218912440433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13942405426504473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39738853732720564,0.0,0.2903992209257976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4381972448725134,0.08445679300318976,0.13844694217040773,0.0,0.0
288,0.0,0.32734202650995586,0.0,0.11964063037427808,0.10769525860675729,0.0,0.0460594421933843,0.10405644826264078,0.0,0.05120166503950231,0.06120186165668401,0.1595438182168977,0.0,0.07212476982899263,0.09459846658629567,0.12793200892511475,0.046671850353829154,0.04481908019653921,0.0,0.0,0.0,0.13197882341505207,0.04122044098457479,0.09828437422204143,0.0,0.0,0.0,0.0,0.14540607652719342,0.0,0.1246352647949373,0.0,0.0,0.08407014159651345,0.19794272793962037,0.0,0.06495776787449992,0.0,0.050980785478539827,0.0,0.33060666626006185,0.18360558497005203,0.0,0.14887313373347102,0.16152932276426651,0.0,0.0,0.0,0.0,0.168347416937445,0.0,0.10868852899096429,0.0,0.050689206387633245,0.06209056291660951,0.0,0.0,0.2721398984422055,0.0,0.06470621013525299,0.06559766846646262,0.08793687637808566,0.058509370404546394,0.0,0.12744787922351994,0.0,0.055629609202764226,0.10023160822980925,0.09224005886517603,0.0,0.24307517368227796,0.17641801767581441,0.04794234174187655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12941242027050598,0.17320412937234192,0.054344264495482145,0.33752588550010787,0.0,0.0,0.04800754808924605,0.08793687637808566,0.13224266650402475,0.0,0.0,0.0,0.0,0.0,0.0,0.11043296870175813,0.06034291337181651,0.0,0.0
289,0.0,0.0932028484936119,0.0,0.0,0.07665915203757583,0.0,0.0,0.0,0.28183370802398644,0.21867682620118403,0.08712886488074312,0.13627891116733482,0.0,0.0,0.0,0.18212796829752972,0.06644349098437816,0.06380583003224667,0.0,0.0,0.0,0.1878891386826576,0.05868269584700496,0.0,0.0,0.051164888983856495,0.0,0.0,0.0,0.0,0.0,0.15193110429603882,0.05122300911813644,0.059842428068261115,0.0,0.0,0.0,0.08085961533019435,0.0,0.0,0.0,0.0,0.051164888983856495,0.0,0.05748953608778287,0.050818096853623033,0.0859060395119401,0.0,0.0,0.0,0.0,0.0773661772713921,0.0,0.0,0.0,0.0,0.0,0.0,0.10244601823627288,0.0,0.09338687153615377,0.3755689784222798,0.0,0.0,0.0,0.0,0.0,0.0,0.4596053114672369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05122300911813644,0.05122300911813644,0.05110686117707257,0.0,0.0,0.18423552771792892,0.0,0.0773661772713921,0.06006403742352567,0.0,0.0,0.06834503162971806,0.43816380815932643,0.18826475387191074,0.0,0.0,0.09470166373129385,0.0,0.051164888983856495,0.0,0.15721579291769774,0.0,0.0,0.0
290,0.0,0.0,0.06421468122167134,0.18526229589254672,0.11117667302940437,0.2895500920032716,0.0,0.05371011627976571,0.0,0.3171410243849304,0.06318030570910455,0.09882079011405892,0.0,0.0,0.19531301423677971,0.13206760734190673,0.048180589504052546,0.04626792570955995,0.0,0.0,0.0,0.1362452413174306,0.04255295496530232,0.05073078368604203,0.0,0.037101520053050854,0.0,0.0,0.0,0.0,0.0,0.11017076406635391,0.037143665074183485,0.04339391893723004,0.1532561476757812,0.0,0.0,0.05863424506992962,0.0,0.0,0.0,0.0,0.037101520053050854,0.10245712408680048,0.0,0.03685004847889858,0.12458718120686478,0.0,0.0,0.21723688176167288,0.0,0.28050513100576724,0.0,0.0,0.06409773560039002,0.0,0.0,0.05618744761613121,0.07428733014836697,0.0,0.06771821371650982,0.0,0.0,0.0,0.0,0.0,0.0,0.10347174870591444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2769289351822337,0.037143665074183485,0.037143665074183485,0.03705944198194026,0.0,0.0,0.1335958752547641,0.11920214568210208,0.056101026201153446,0.0,0.0,0.0,0.049559465717524426,0.0,0.1365176135389496,0.4515873330043577,0.0,0.0,0.0,0.037101520053050854,0.0,0.3040076901398878,0.06229359060343239,0.0,0.0
291,0.0,0.0,0.1094535916114921,0.21051908265475044,0.0,0.4935366324064294,0.0,0.18309723013021043,0.0,0.18018841125780677,0.107690503906757,0.11229301667564115,0.0,0.0,0.16645501067649482,0.22510855281221193,0.24637069593040894,0.0,0.0,0.0,0.0,0.23222930828993227,0.0,0.08647035808735061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09389274842008549,0.0,0.07396471011639712,0.08707477002935167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08731881871976029,0.0,0.0,0.10617910260092558,0.0,0.0,0.07405582800361764,0.0,0.09562390864496528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08818352992432192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11800598399066795,0.0,0.0,0.0,0.0,0.0,0.22771347755565804,0.20317944003589036,0.09562390864496528,0.0,0.0,0.0,0.08447385267559344,0.0,0.23269356533105254,0.28864810147321585,0.0,0.0,0.0,0.0,0.08401664474014378,0.25908976678135925,0.10617910260092558,0.0,0.0
292,0.0,0.0,0.20286718682597252,0.0,0.0,0.07622894989689864,0.0,0.16968113812102398,0.0,0.0,0.06653312834472389,0.06937664343334803,0.0,0.11761128921497338,0.10283889653400288,0.1390761087785217,0.050737414281546336,0.04872325014778615,0.0,0.1485641617016294,0.0,0.1434754394615759,0.044811135089929295,0.05342294096442568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0456967269408958,0.05379635752253798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13170005215524636,0.0,0.06559935746044675,0.0,0.0644744550154319,0.0,0.0,0.059078168974009575,0.06225024193721927,0.0,0.06749924397235667,0.0,0.0,0.05916917655983737,0.0,0.0,0.0,0.04779850909697222,0.0,0.0,0.0692749033780025,0.0,0.0,0.0,0.05013752448763463,0.07381587835000755,0.0,0.0639285706600987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14068547809147533,0.0,0.059078168974009575,0.1375978551862771,0.0,0.0,0.0521894640469401,0.04779850909697222,0.1437622658035581,0.7727719291426888,0.0,0.07231585027668178,0.0,0.0,0.20762797107641068,0.20008789169788585,0.0,0.0,0.0
293,0.0,0.0,0.4656695792425871,0.11195650503450466,0.0,0.0,0.0,0.19474648766634456,0.0,0.0,0.0,0.0,0.0,0.13498486477731125,0.08852271730341875,0.0,0.0,0.0,0.0,0.1278825787807277,0.0,0.0,0.0,0.09197189117927629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07867059210116914,0.09261475782845822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07557741204097553,0.0,0.2258691437373403,0.0,0.0,0.0,0.0,0.0,0.10716880003191905,0.0,0.0,0.0,0.0,0.10186449808805001,0.0,0.0,0.0,0.0,0.0,0.0,0.11926231989323093,0.0,0.0,0.0,0.0,0.0,0.0,0.11005817796351793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07896192618898278,0.0,0.0,0.0,0.0,0.0,0.7163633355793856,0.0,0.0,0.0,0.0,0.0,0.20668044255125873,0.0,0.0,0.0
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3572699705215625,0.0,0.0,0.0,0.0,0.744700412994334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3732692649831509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42243285723121543,0.0,0.0,0.0,0.0
295,0.0,0.20954508575505718,0.0,0.3829344251769137,0.0,0.0,0.07371135526917492,0.08326351189547977,0.0,0.0,0.0979445679947618,0.10213055569548839,0.0,0.057712537097724136,0.07569545837295409,0.20473634310605834,0.07469142435674142,0.0717263385286777,0.09673927971339458,0.0,0.0,0.21121267382938308,0.06596724634677556,0.07864483459517464,0.0,0.0,0.0,0.0,0.23270101535733037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3174523737660885,0.0979445679947618,0.0,0.15883301994249882,0.12925194845690355,0.0,0.0,0.0,0.0,0.20206143953757477,0.0,0.08696999347603607,0.0,0.08112061115859615,0.09936680350563694,0.0,0.0,0.0,0.0,0.0,0.10497940953908232,0.0,0.0,0.0,0.1019807824018451,0.0,0.0,0.08020296525094939,0.0,0.0,0.19450301209883447,0.09411035361788317,0.07672465875149578,0.0,0.0,0.0,0.0,0.0,0.0,0.33591398824994134,0.0,0.20710552348315647,0.0,0.17393998695207213,0.20256018044722576,0.0,0.09285642579110834,0.07682901190923873,0.0,0.21163491584405897,0.0,0.0,0.0,0.0,0.0,0.0,0.05891056861716381,0.09656994773952973,0.0,0.0
296,0.0,0.1006212551920435,0.0956038119613814,0.0,0.0,0.0,0.07079077099198476,0.1599289059618259,0.0,0.15738815633074849,0.09406381767783867,0.09808394857375399,0.0,0.11085171293166876,0.1453925203042353,0.19662429927697117,0.0717320078757849,0.06888440439516058,0.0,0.0,0.0,0.20284402544302851,0.06335349841355187,0.07552877647140087,0.0,0.0,0.14158154198396952,0.08932581219842256,0.07449365265187718,0.0,0.09577869452456236,0.0,0.0,0.06460553859982847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18619611015292545,0.0,0.0,0.0,0.273459862733053,0.06468512682738586,0.0,0.08352407670234649,0.08800871916987327,0.07790645805232531,0.0,0.0,0.0,0.33461096897384945,0.0,0.09944980410774205,0.0,0.06757701549331478,0.0,0.10501920297026883,0.0,0.0,0.0,0.0,0.07088389016953577,0.1043600909139461,0.0,0.18076304435347398,0.07368468165157524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1988996082154841,0.08873500034863419,0.08352407670234649,0.12968957355141914,0.0,0.0,0.22135470041541133,0.06757701549331478,0.20324953742493362,0.33616510778628644,0.0,0.10223936743811776,0.0,0.0,0.2201566358975342,0.16972925908455871,0.18548732499009732,0.0,0.0
297,0.0,0.09858558579811931,0.0,0.0,0.0,0.0,0.06935860235519285,0.1566933830253558,0.0,0.15420403531976357,0.09216081185310529,0.09609961144969659,0.0,0.16291360660184356,0.14245108309870702,0.19264639155383662,0.07028079706829926,0.06749080347576941,0.0,0.0,0.0,0.19874028639160585,0.0620717932959567,0.07400075320902032,0.0,0.0,0.06935860235519285,0.08751866099927783,0.14597314197502984,0.0,0.0,0.0,0.0,0.1265970068950349,0.0,0.0,0.0,0.0,0.07676940621459191,0.104444719967341,0.0,0.0,0.0,0.0,0.24323890027308137,0.0,0.0,0.08946218718440338,0.08930916470997302,0.44363537067518244,0.0,0.16366860091800947,0.17245642818000154,0.0763303318954465,0.0,0.0,0.0,0.2458810888996822,0.0,0.09743783434978683,0.09878023671000197,0.0,0.0,0.0,0.0,0.0,0.0,0.07546687419101383,0.0,0.0,0.0,0.17710602580167176,0.07219396628579217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19487566869957365,0.0,0.08183430045900474,0.2541316455667894,0.16833771372958647,0.0,0.07229215725170197,0.0,0.19913759445746104,0.0,0.07687995886309228,0.20034192400559547,0.0,0.0,0.0719008817632596,0.11086364341871918,0.0908673647400537,0.0,0.0
298,0.4709107098261068,0.0,0.0,0.08774291446301215,0.0,0.0,0.0,0.0,0.0,0.0,0.089769331631239,0.1404088850195554,0.0,0.0,0.13875462100202995,0.18764741177109304,0.06845708118747856,0.06573948511794693,0.0,0.0,0.0,0.19358317617700488,0.060461092793017805,0.07208050821394958,0.0,0.05271545650633716,0.0,0.0,0.0,0.0,0.09140591573085015,0.0,0.05277533798896372,0.06165597105197223,0.07258433774482774,0.0945440245985185,0.0,0.08331009056626568,0.0,0.0,0.09698508724940592,0.089769331631239,0.05271545650633716,0.07278777339633541,0.11846354792878479,0.05235815473511998,0.0,0.0,0.0,0.0,0.0,0.07971078280456059,0.0,0.0,0.0,0.0,0.0,0.07983357411704488,0.10555067597792744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19919105648903404,0.0,0.08625515142717001,0.0,0.0,0.0,0.0,0.05277533798896372,0.05277533798896372,0.05265567014921946,0.0,0.0,0.1898188414207426,0.08468380159602386,0.07971078280456059,0.12376859269230131,0.0,0.0,0.07041624860042996,0.0,0.19397017449881185,0.0,0.0,0.5854297587253559,0.0,0.05271545650633716,0.0,0.10798684355955028,0.0885094481677115,0.0,0.0
299,0.0,0.4200590898206484,0.0,0.0,0.057582956872707376,0.0,0.04925451515162977,0.11127468470109218,0.0705669961253314,0.10950689224104722,0.06544734106028907,0.10236667711327732,0.06725713452965684,0.03856397732124709,0.10116061732212839,0.1368064564378413,0.04990940512817285,0.04792811114285766,0.06464195782320309,0.07306983454802125,0.0,0.1411339922506628,0.04407983984059665,0.0525511053625321,0.0,0.0,0.09850903030325954,0.0,0.20732356446054626,0.0,0.0,0.0,0.0,0.0,0.0,0.13785676935926627,0.06946378873972027,0.0,0.0,0.0,0.0,0.19634202318086724,0.0,0.0,0.12955077335914555,0.0,0.0,0.0,0.0,0.09001270970096674,0.0,0.05811404288741834,0.0,0.05420543899687907,0.0,0.0,0.0,0.11640713055018183,0.0,0.06919478082539893,0.07014807825564696,0.0,0.06256807581393117,0.0,0.0,0.0,0.059488549988352915,0.0,0.0,0.0,0.2599369261757682,0.5030823076059443,0.05126802855786744,0.0,0.0,0.07171642439410733,0.0,0.0,0.0,0.07482013485114566,0.0,0.13838956165079785,0.061739678179893454,0.05811404288741834,0.04511744240093127,0.0,0.062047403881704884,0.15401327450904298,0.0,0.1414161377306036,0.0,0.0,0.0,0.0,0.0,0.15317969004426735,0.1574580461286748,0.0,0.07171642439410733,0.24382040428570106
300,0.057833100843480555,0.058966185790939214,0.05602585783368962,0.0,0.24249783534960165,0.0,0.0,0.0,0.0,0.0,0.055123388580378754,0.08621890559311328,0.0,0.0,0.0,0.1152260021011536,0.04203647525056029,0.040367719324419786,0.0,0.0,0.31235330766753616,0.11887089331202676,0.03712649132461696,0.0,0.0,0.032370237589912775,0.04148489050976655,0.052346817061324304,0.04365485755601687,0.05908261074030202,0.05612834271814512,0.0,0.03240700816818947,0.0,0.0,0.0,0.0,0.051157053433521546,0.09183490737032406,0.0,0.0,0.0,0.032370237589912775,0.0,0.0,0.03215083432582066,0.0,0.32105569438407366,0.0,0.0,0.0,0.09789375446464649,0.0,0.4565483377304042,0.0,0.0,0.0,0.0,0.06481401633637894,0.0,0.0,0.07920312349852435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06115722267870945,0.0,0.0,0.6045309679240801,0.0,0.0,0.06040355903580647,0.03240700816818947,0.03240700816818947,0.03233352542401694,0.0,0.0,0.11655938130959292,0.05200058880929526,0.048946877232323244,0.0,0.0,0.05225977250052414,0.08647902715638117,0.0,0.11910853191850042,0.049249967525063984,0.04598357763176515,0.05991443382412569,0.0,0.032370237589912775,0.0,0.0,0.054349749694313436,0.0,0.0
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2741692634579134,0.0,0.0,0.0,0.0,0.0,0.19003526788820846,0.0,0.0,0.0,0.0,0.15927106881922393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306265987263955,0.0,0.0,0.0,0.0,0.0,0.0,0.13038550909665314,0.3396647586056607,0.6846062371481438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3358013055355345,0.12215998511883827,0.0,0.13204576296034887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152878357439693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
